"","ID","V","I","W"
"7914",1076,"V7",121,6
"8014",1077,"V7",121,6
"8114",1078,"V7",121,6
"8214",1079,"V7",121,6
"8314",1085,"V7",125,4
"8414",1084,"V7",125,4
"8514",1082,"V7",125,4
"8614",1083,"V7",125,4
"8714",1090,"V7",130,5
"8814",1089,"V7",130,5
"8914",1088,"V7",130,5
"9014",1086,"V7",130,5
"9114",1087,"V7",130,5
"9214",1095,"V7",137,7
"939",1096,"V7",137,7
"943",1097,"V7",137,7
"953",1094,"V7",137,7
"963",1091,"V7",137,7
"973",1092,"V7",137,7
"983",1093,"V7",137,7
"993",1102,"V7",142,5
"1003",1101,"V7",142,5
"1015",1098,"V7",142,5
"1023",1099,"V7",142,5
"1033",1100,"V7",142,5
"1043",1106,"V7",147,5
"1053",1107,"V7",147,5
"1063",1103,"V7",147,5
"1073",1104,"V7",147,5
"1083",1105,"V7",147,5
"1093",1114,"V7",162,8
"1103",1115,"V7",162,8
"1115",1112,"V7",162,8
"1123",1113,"V7",162,8
"1133",1108,"V7",162,8
"1143",1109,"V7",162,8
"1153",1110,"V7",162,8
"1163",1111,"V7",162,8
"1173",1120,"V7",168,6
"1183",1121,"V7",168,6
"1193",1118,"V7",168,6
"1203",1119,"V7",168,6
"1215",1116,"V7",168,6
"1223",1117,"V7",168,6
"1233",1127,"V7",175,7
"1243",1128,"V7",175,7
"1253",1125,"V7",175,7
"1263",1126,"V7",175,7
"1273",1123,"V7",175,7
"1283",1124,"V7",175,7
"1293",1122,"V7",175,7
"1303",1136,"V7",183,8
"1315",1134,"V7",183,8
"1323",1135,"V7",183,8
"1333",1131,"V7",183,8
"1343",1132,"V7",183,8
"1353",1133,"V7",183,8
"1363",1130,"V7",183,8
"1373",1129,"V7",183,8
"1383",1141,"V7",188,5
"1393",1139,"V7",188,5
"1403",1140,"V7",188,5
"1415",1138,"V7",188,5
"1423",1137,"V7",188,5
"1433",1146,"V7",194,6
"1443",1147,"V7",194,6
"1453",1145,"V7",194,6
"1463",1143,"V7",194,6
"1473",1144,"V7",194,6
"1483",1142,"V7",194,6
"1493",1154,"V7",201,7
"1503",1153,"V7",201,7
"1515",1152,"V7",201,7
"1523",1150,"V7",201,7
"1533",1151,"V7",201,7
"1543",1148,"V7",201,7
"1553",1149,"V7",201,7
"1563",1160,"V7",207,6
"1573",1157,"V7",207,6
"1583",1158,"V7",207,6
"1593",1159,"V7",207,6
"1603",1156,"V7",207,6
"1615",1155,"V7",207,6
"1623",1163,"V7",210,3
"1633",1162,"V7",210,3
"1643",1161,"V7",210,3
"1653",1167,"V7",216,6
"1663",1168,"V7",216,6
"1673",1169,"V7",216,6
"1683",1165,"V7",216,6
"1693",1166,"V7",216,6
"1703",1164,"V7",216,6
"1715",1175,"V7",222,6
"1723",1174,"V7",222,6
"1733",1173,"V7",222,6
"1743",1171,"V7",222,6
"1753",1172,"V7",222,6
"1763",1170,"V7",222,6
"1773",1183,"V7",230,8
"1783",1180,"V7",230,8
"1793",1181,"V7",230,8
"1803",1182,"V7",230,8
"1815",1179,"V7",230,8
"1823",1178,"V7",230,8
"1833",1177,"V7",230,8
"1843",1176,"V7",230,8
"1853",1187,"V7",235,5
"1863",1188,"V7",235,5
"1873",1186,"V7",235,5
"1883",1185,"V7",235,5
"1893",1184,"V7",235,5
"1903",1195,"V7",243,8
"1915",1196,"V7",243,8
"1923",1194,"V7",243,8
"1933",1193,"V7",243,8
"1943",1190,"V7",243,8
"1953",1191,"V7",243,8
"1963",1192,"V7",243,8
"1973",1189,"V7",243,8
"1983",1199,"V7",246,3
"1993",1197,"V7",246,3
"2003",1198,"V7",246,3
"2015",1202,"V7",254,7
"2023",1203,"V7",254,7
"2033",1204,"V7",254,7
"2043",1205,"V7",254,7
"2053",1206,"V7",254,7
"2063",1200,"V7",254,7
"2073",1201,"V7",254,7
"2083",1212,"V7",261,7
"2093",1213,"V7",261,7
"2105",1210,"V7",261,7
"2115",1211,"V7",261,7
"2123",1209,"V7",261,7
"2133",1208,"V7",261,7
"2143",1207,"V7",261,7
"2153",1219,"V7",267,6
"2163",1217,"V7",267,6
"2173",1218,"V7",267,6
"2183",1214,"V7",267,6
"2193",1215,"V7",267,6
"2203",1216,"V7",267,6
"2215",1226,"V7",274,7
"2223",1224,"V7",274,7
"2233",1225,"V7",274,7
"2243",1223,"V7",274,7
"2253",1222,"V7",274,7
"2263",1220,"V7",274,7
"2273",1221,"V7",274,7
"2283",1233,"V7",281,7
"2293",1232,"V7",281,7
"2303",1230,"V7",281,7
"2315",1231,"V7",281,7
"2323",1228,"V7",281,7
"2333",1229,"V7",281,7
"2343",1227,"V7",281,7
"2353",1239,"V7",287,6
"2363",1238,"V7",287,6
"2373",1236,"V7",287,6
"2383",1237,"V7",287,6
"2393",1235,"V7",287,6
"2403",1234,"V7",287,6
"2415",1242,"V7",292,5
"2423",1243,"V7",292,5
"2433",1244,"V7",292,5
"2443",1241,"V7",292,5
"2453",1240,"V7",292,5
"2463",1248,"V7",298,6
"2473",1249,"V7",298,6
"2483",1250,"V7",298,6
"2493",1247,"V7",298,6
"2503",1245,"V7",298,6
"2515",1246,"V7",298,6
"2523",1255,"V7",307,6
"2533",1256,"V7",307,6
"2543",1253,"V7",307,6
"2553",1254,"V7",307,6
"2563",1251,"V7",307,6
"2573",1252,"V7",307,6
"2583",1262,"V7",313,6
"2593",1261,"V7",313,6
"2603",1259,"V7",313,6
"2615",1260,"V7",313,6
"2623",1257,"V7",313,6
"2633",1258,"V7",313,6
"2643",1268,"V7",327,8
"2653",1269,"V7",327,8
"2663",1270,"V7",327,8
"2673",1267,"V7",327,8
"2683",1265,"V7",327,8
"2693",1266,"V7",327,8
"2703",1264,"V7",327,8
"2715",1263,"V7",327,8
"2723",1278,"V7",339,9
"2733",1279,"V7",339,9
"2743",1277,"V7",339,9
"2753",1275,"V7",339,9
"2763",1276,"V7",339,9
"2773",1274,"V7",339,9
"2783",1272,"V7",339,9
"2793",1273,"V7",339,9
"2803",1271,"V7",339,9
"2815",1288,"V7",348,9
"2823",1287,"V7",348,9
"2833",1286,"V7",348,9
"2843",1285,"V7",348,9
"2853",1284,"V7",348,9
"2863",1282,"V7",348,9
"2873",1283,"V7",348,9
"2883",1280,"V7",348,9
"2893",1281,"V7",348,9
"2903",1295,"V7",355,7
"2915",1292,"V7",355,7
"2923",1293,"V7",355,7
"2933",1294,"V7",355,7
"2943",1291,"V7",355,7
"2953",1290,"V7",355,7
"2963",1289,"V7",355,7
"2973",1304,"V7",364,9
"2983",1302,"V7",364,9
"2993",1303,"V7",364,9
"3003",1300,"V7",364,9
"3015",1301,"V7",364,9
"3023",1299,"V7",364,9
"3033",1298,"V7",364,9
"3043",1296,"V7",364,9
"3053",1297,"V7",364,9
"3063",1312,"V7",373,9
"3073",1313,"V7",373,9
"3083",1310,"V7",373,9
"3093",1311,"V7",373,9
"3105",1308,"V7",373,9
"3115",1309,"V7",373,9
"3123",1307,"V7",373,9
"3133",1306,"V7",373,9
"3143",1305,"V7",373,9
"3153",1322,"V7",386,10
"3163",1323,"V7",386,10
"3173",1321,"V7",386,10
"3183",1319,"V7",386,10
"3193",1320,"V7",386,10
"3203",1318,"V7",386,10
"3215",1317,"V7",386,10
"3223",1315,"V7",386,10
"3233",1316,"V7",386,10
"3243",1314,"V7",386,10
"3253",1333,"V7",408,13
"3263",1334,"V7",408,13
"3273",1335,"V7",408,13
"3283",1336,"V7",408,13
"3293",1331,"V7",408,13
"3303",1332,"V7",408,13
"3315",1329,"V7",408,13
"3323",1330,"V7",408,13
"3333",1327,"V7",408,13
"3343",1328,"V7",408,13
"3353",1326,"V7",408,13
"3363",1325,"V7",408,13
"3373",1324,"V7",408,13
"3383",1351,"V7",433,16
"3393",1352,"V7",433,16
"3403",1350,"V7",433,16
"3415",1348,"V7",433,16
"3423",1349,"V7",433,16
"3433",1345,"V7",433,16
"3443",1346,"V7",433,16
"3453",1347,"V7",433,16
"3463",1343,"V7",433,16
"3473",1344,"V7",433,16
"3483",1341,"V7",433,16
"3493",1342,"V7",433,16
"3503",1339,"V7",433,16
"3515",1340,"V7",433,16
"3523",1338,"V7",433,16
"3533",1337,"V7",433,16
"3543",1369,"V7",453,17
"3553",1368,"V7",453,17
"3563",1367,"V7",453,17
"3573",1366,"V7",453,17
"3583",1364,"V7",453,17
"3593",1365,"V7",453,17
"3603",1361,"V7",453,17
"3615",1362,"V7",453,17
"3623",1363,"V7",453,17
"3633",1360,"V7",453,17
"3643",1359,"V7",453,17
"3653",1358,"V7",453,17
"3663",1356,"V7",453,17
"3673",1357,"V7",453,17
"3683",1354,"V7",453,17
"3693",1355,"V7",453,17
"3703",1353,"V7",453,17
"3715",1383,"V7",467,14
"3723",1382,"V7",467,14
"3733",1381,"V7",467,14
"3743",1378,"V7",467,14
"3753",1379,"V7",467,14
"3763",1380,"V7",467,14
"3773",1375,"V7",467,14
"3783",1376,"V7",467,14
"3793",1377,"V7",467,14
"3803",1374,"V7",467,14
"3815",1373,"V7",467,14
"3823",1371,"V7",467,14
"3833",1372,"V7",467,14
"3843",1370,"V7",467,14
"3853",1397,"V7",482,15
"3863",1398,"V7",482,15
"3873",1396,"V7",482,15
"3883",1394,"V7",482,15
"3893",1395,"V7",482,15
"3903",1393,"V7",482,15
"3915",1392,"V7",482,15
"3923",1391,"V7",482,15
"3933",1389,"V7",482,15
"3943",1390,"V7",482,15
"3953",1388,"V7",482,15
"3963",1387,"V7",482,15
"3973",1386,"V7",482,15
"3983",1384,"V7",482,15
"3993",1385,"V7",482,15
"4003",1414,"V7",498,16
"4015",1413,"V7",498,16
"4023",1411,"V7",498,16
"4033",1412,"V7",498,16
"4043",1408,"V7",498,16
"4053",1409,"V7",498,16
"4063",1410,"V7",498,16
"4073",1407,"V7",498,16
"4083",1406,"V7",498,16
"4093",1405,"V7",498,16
"4105",1403,"V7",498,16
"4115",1404,"V7",498,16
"4123",1402,"V7",498,16
"4133",1400,"V7",498,16
"4143",1401,"V7",498,16
"4153",1399,"V7",498,16
"4163",1430,"V7",514,16
"4173",1429,"V7",514,16
"4183",1428,"V7",514,16
"4193",1427,"V7",514,16
"4203",1426,"V7",514,16
"4215",1425,"V7",514,16
"4223",1422,"V7",514,16
"4233",1423,"V7",514,16
"4243",1424,"V7",514,16
"4253",1420,"V7",514,16
"4263",1421,"V7",514,16
"4273",1419,"V7",514,16
"4283",1418,"V7",514,16
"4293",1417,"V7",514,16
"4303",1416,"V7",514,16
"4315",1415,"V7",514,16
"4323",1446,"V7",530,16
"4333",1445,"V7",530,16
"4343",1443,"V7",530,16
"4353",1444,"V7",530,16
"4363",1442,"V7",530,16
"4373",1439,"V7",530,16
"4383",1440,"V7",530,16
"4393",1441,"V7",530,16
"4403",1438,"V7",530,16
"4415",1437,"V7",530,16
"4423",1435,"V7",530,16
"4433",1436,"V7",530,16
"4443",1433,"V7",530,16
"4453",1434,"V7",530,16
"4463",1431,"V7",530,16
"4473",1432,"V7",530,16
"4483",1462,"V7",546,16
"4493",1460,"V7",546,16
"4503",1461,"V7",546,16
"4515",1458,"V7",546,16
"4523",1459,"V7",546,16
"4533",1456,"V7",546,16
"4543",1457,"V7",546,16
"4553",1454,"V7",546,16
"4563",1455,"V7",546,16
"4573",1450,"V7",546,16
"4583",1451,"V7",546,16
"4593",1452,"V7",546,16
"4603",1453,"V7",546,16
"4615",1449,"V7",546,16
"4623",1447,"V7",546,16
"4633",1448,"V7",546,16
"4643",1475,"V7",559,13
"4653",1473,"V7",559,13
"4663",1474,"V7",559,13
"4673",1472,"V7",559,13
"4683",1470,"V7",559,13
"4693",1471,"V7",559,13
"4703",1469,"V7",559,13
"4715",1468,"V7",559,13
"4723",1467,"V7",559,13
"4733",1466,"V7",559,13
"4743",1465,"V7",559,13
"4753",1463,"V7",559,13
"4763",1464,"V7",559,13
"4773",1487,"V7",573,14
"4783",1488,"V7",573,14
"4793",1489,"V7",573,14
"4803",1485,"V7",573,14
"4815",1486,"V7",573,14
"4823",1484,"V7",573,14
"4833",1483,"V7",573,14
"4843",1481,"V7",573,14
"4853",1482,"V7",573,14
"4863",1480,"V7",573,14
"4873",1479,"V7",573,14
"4883",1477,"V7",573,14
"4893",1478,"V7",573,14
"4903",1476,"V7",573,14
"4915",1502,"V7",587,14
"4923",1503,"V7",587,14
"4933",1501,"V7",587,14
"4943",1499,"V7",587,14
"4953",1500,"V7",587,14
"4963",1498,"V7",587,14
"4973",1495,"V7",587,14
"4983",1496,"V7",587,14
"4993",1497,"V7",587,14
"5003",1494,"V7",587,14
"5015",1493,"V7",587,14
"5023",1491,"V7",587,14
"5033",1492,"V7",587,14
"5043",1490,"V7",587,14
"5053",1518,"V7",602,15
"5063",1515,"V7",602,15
"5073",1516,"V7",602,15
"5083",1517,"V7",602,15
"5093",1514,"V7",602,15
"5105",1513,"V7",602,15
"5115",1512,"V7",602,15
"5123",1508,"V7",602,15
"5133",1509,"V7",602,15
"5143",1510,"V7",602,15
"5153",1511,"V7",602,15
"5163",1507,"V7",602,15
"5173",1505,"V7",602,15
"5183",1506,"V7",602,15
"5193",1504,"V7",602,15
"5203",1531,"V7",616,14
"5215",1532,"V7",616,14
"5223",1530,"V7",616,14
"5233",1528,"V7",616,14
"5243",1529,"V7",616,14
"5253",1527,"V7",616,14
"5263",1525,"V7",616,14
"5273",1526,"V7",616,14
"5283",1523,"V7",616,14
"5293",1524,"V7",616,14
"5303",1522,"V7",616,14
"5315",1521,"V7",616,14
"5323",1520,"V7",616,14
"5333",1519,"V7",616,14
"5343",1548,"V7",633,17
"5353",1549,"V7",633,17
"5363",1546,"V7",633,17
"5373",1547,"V7",633,17
"5383",1545,"V7",633,17
"5393",1543,"V7",633,17
"5403",1544,"V7",633,17
"5415",1540,"V7",633,17
"5423",1541,"V7",633,17
"5433",1542,"V7",633,17
"5443",1537,"V7",633,17
"5453",1538,"V7",633,17
"5463",1539,"V7",633,17
"5473",1536,"V7",633,17
"5483",1535,"V7",633,17
"5493",1533,"V7",633,17
"5503",1534,"V7",633,17
"5515",1558,"V7",643,10
"5523",1559,"V7",643,10
"5533",1557,"V7",643,10
"5543",1556,"V7",643,10
"5553",1554,"V7",643,10
"5563",1555,"V7",643,10
"5573",1553,"V7",643,10
"5583",1552,"V7",643,10
"5593",1551,"V7",643,10
"5603",1550,"V7",643,10
"5615",1569,"V7",654,11
"5623",1570,"V7",654,11
"5633",1568,"V7",654,11
"5643",1567,"V7",654,11
"5653",1565,"V7",654,11
"5663",1566,"V7",654,11
"5673",1564,"V7",654,11
"5683",1562,"V7",654,11
"5693",1563,"V7",654,11
"5703",1560,"V7",654,11
"5715",1561,"V7",654,11
"5723",1578,"V7",662,8
"5733",1576,"V7",662,8
"5743",1577,"V7",662,8
"5753",1574,"V7",662,8
"5763",1575,"V7",662,8
"5773",1573,"V7",662,8
"5783",1572,"V7",662,8
"5793",1571,"V7",662,8
"5803",1588,"V7",672,10
"5815",1587,"V7",672,10
"5823",1586,"V7",672,10
"5833",1583,"V7",672,10
"5843",1584,"V7",672,10
"5853",1585,"V7",672,10
"5863",1582,"V7",672,10
"5873",1581,"V7",672,10
"5883",1579,"V7",672,10
"5893",1580,"V7",672,10
"5903",1597,"V7",681,9
"5915",1595,"V7",681,9
"5923",1596,"V7",681,9
"5933",1593,"V7",681,9
"5943",1594,"V7",681,9
"5953",1590,"V7",681,9
"5963",1591,"V7",681,9
"5973",1592,"V7",681,9
"5983",1589,"V7",681,9
"5993",1612,"V7",697,16
"6003",1613,"V7",697,16
"6015",1611,"V7",697,16
"6023",1610,"V7",697,16
"6033",1609,"V7",697,16
"6043",1608,"V7",697,16
"6053",1607,"V7",697,16
"6063",1605,"V7",697,16
"6073",1606,"V7",697,16
"6083",1604,"V7",697,16
"6093",1601,"V7",697,16
"6105",1602,"V7",697,16
"6115",1603,"V7",697,16
"6123",1599,"V7",697,16
"6133",1600,"V7",697,16
"6143",1598,"V7",697,16
"6153",1624,"V7",708,11
"6163",1620,"V7",708,11
"6173",1621,"V7",708,11
"6183",1622,"V7",708,11
"6193",1623,"V7",708,11
"6203",1619,"V7",708,11
"6215",1616,"V7",708,11
"6223",1617,"V7",708,11
"6233",1618,"V7",708,11
"6243",1615,"V7",708,11
"6253",1614,"V7",708,11
"6263",1638,"V7",722,14
"6273",1637,"V7",722,14
"6283",1636,"V7",722,14
"6293",1634,"V7",722,14
"6303",1635,"V7",722,14
"6315",1633,"V7",722,14
"6323",1632,"V7",722,14
"6333",1630,"V7",722,14
"6343",1631,"V7",722,14
"6353",1629,"V7",722,14
"6363",1627,"V7",722,14
"6373",1628,"V7",722,14
"6383",1625,"V7",722,14
"6393",1626,"V7",722,14
"6403",1653,"V7",738,16
"6415",1654,"V7",738,16
"6423",1652,"V7",738,16
"6433",1651,"V7",738,16
"6443",1649,"V7",738,16
"6453",1650,"V7",738,16
"6463",1647,"V7",738,16
"6473",1648,"V7",738,16
"6483",1646,"V7",738,16
"6493",1645,"V7",738,16
"6503",1643,"V7",738,16
"6515",1644,"V7",738,16
"6523",1642,"V7",738,16
"6533",1639,"V7",738,16
"6543",1640,"V7",738,16
"6553",1641,"V7",738,16
"6563",1662,"V7",746,8
"6573",1661,"V7",746,8
"6583",1660,"V7",746,8
"6593",1659,"V7",746,8
"6603",1658,"V7",746,8
"6615",1655,"V7",746,8
"6623",1656,"V7",746,8
"6633",1657,"V7",746,8
"6643",1674,"V7",760,14
"6653",1675,"V7",760,14
"6663",1676,"V7",760,14
"6673",1672,"V7",760,14
"6683",1673,"V7",760,14
"6693",1671,"V7",760,14
"6703",1670,"V7",760,14
"6715",1669,"V7",760,14
"6723",1668,"V7",760,14
"6733",1667,"V7",760,14
"6743",1666,"V7",760,14
"6753",1663,"V7",760,14
"6763",1664,"V7",760,14
"6773",1665,"V7",760,14
"6783",1690,"V7",774,14
"6793",1688,"V7",774,14
"6803",1689,"V7",774,14
"6815",1686,"V7",774,14
"6823",1687,"V7",774,14
"6833",1685,"V7",774,14
"6843",1684,"V7",774,14
"6853",1683,"V7",774,14
"6863",1682,"V7",774,14
"6873",1680,"V7",774,14
"6883",1681,"V7",774,14
"6893",1678,"V7",774,14
"6903",1679,"V7",774,14
"6915",1677,"V7",774,14
"6923",1701,"V7",786,12
"6933",1702,"V7",786,12
"6943",1698,"V7",786,12
"6953",1699,"V7",786,12
"6963",1700,"V7",786,12
"6973",1696,"V7",786,12
"6983",1697,"V7",786,12
"6993",1695,"V7",786,12
"7003",1691,"V7",786,12
"7015",1692,"V7",786,12
"7023",1693,"V7",786,12
"7033",1694,"V7",786,12
"7043",1711,"V7",795,9
"7053",1708,"V7",795,9
"7063",1709,"V7",795,9
"7073",1710,"V7",795,9
"7083",1706,"V7",795,9
"7093",1707,"V7",795,9
"7105",1705,"V7",795,9
"7115",1704,"V7",795,9
"7123",1703,"V7",795,9
"7133",1720,"V7",804,9
"7143",1718,"V7",804,9
"7153",1719,"V7",804,9
"7163",1717,"V7",804,9
"7173",1716,"V7",804,9
"7183",1715,"V7",804,9
"7193",1714,"V7",804,9
"7203",1712,"V7",804,9
"7215",1713,"V7",804,9
"7223",1732,"V7",816,12
"7233",1731,"V7",816,12
"7243",1729,"V7",816,12
"7253",1730,"V7",816,12
"7263",1726,"V7",816,12
"7273",1727,"V7",816,12
"7283",1728,"V7",816,12
"7293",1725,"V7",816,12
"7303",1724,"V7",816,12
"7315",1723,"V7",816,12
"7323",1722,"V7",816,12
"7333",1721,"V7",816,12
"7343",1743,"V7",827,11
"7353",1742,"V7",827,11
"7363",1741,"V7",827,11
"7373",1739,"V7",827,11
"7383",1740,"V7",827,11
"7393",1738,"V7",827,11
"7403",1736,"V7",827,11
"7415",1737,"V7",827,11
"7423",1735,"V7",827,11
"7433",1733,"V7",827,11
"7443",1734,"V7",827,11
"7453",1758,"V7",844,17
"7463",1759,"V7",844,17
"7473",1760,"V7",844,17
"7483",1756,"V7",844,17
"7493",1757,"V7",844,17
"7503",1754,"V7",844,17
"7515",1755,"V7",844,17
"7523",1753,"V7",844,17
"7533",1752,"V7",844,17
"7543",1750,"V7",844,17
"7553",1751,"V7",844,17
"7563",1748,"V7",844,17
"7573",1749,"V7",844,17
"7583",1747,"V7",844,17
"7593",1744,"V7",844,17
"7603",1745,"V7",844,17
"7615",1746,"V7",844,17
"7623",1775,"V7",859,15
"7633",1771,"V7",859,15
"7643",1772,"V7",859,15
"7653",1773,"V7",859,15
"7663",1774,"V7",859,15
"7673",1770,"V7",859,15
"7683",1767,"V7",859,15
"7693",1768,"V7",859,15
"7703",1769,"V7",859,15
"7715",1765,"V7",859,15
"7723",1766,"V7",859,15
"7733",1763,"V7",859,15
"7743",1764,"V7",859,15
"7753",1761,"V7",859,15
"7763",1762,"V7",859,15
"7773",1789,"V7",874,15
"7783",1790,"V7",874,15
"7793",1787,"V7",874,15
"7803",1788,"V7",874,15
"7815",1785,"V7",874,15
"7823",1786,"V7",874,15
"7833",1784,"V7",874,15
"7843",1783,"V7",874,15
"7853",1781,"V7",874,15
"7863",1782,"V7",874,15
"7873",1779,"V7",874,15
"7883",1780,"V7",874,15
"7893",1777,"V7",874,15
"7903",1778,"V7",874,15
"7915",1776,"V7",874,15
"7923",1801,"V7",888,14
"7933",1802,"V7",888,14
"7943",1803,"V7",888,14
"7953",1804,"V7",888,14
"7963",1799,"V7",888,14
"7973",1800,"V7",888,14
"7983",1798,"V7",888,14
"7993",1797,"V7",888,14
"8003",1796,"V7",888,14
"8015",1793,"V7",888,14
"8023",1794,"V7",888,14
"8033",1795,"V7",888,14
"8043",1792,"V7",888,14
"8053",1791,"V7",888,14
"8063",1821,"V7",905,17
"8073",1819,"V7",905,17
"8083",1820,"V7",905,17
"8093",1818,"V7",905,17
"8105",1817,"V7",905,17
"8115",1815,"V7",905,17
"8123",1816,"V7",905,17
"8133",1813,"V7",905,17
"8143",1814,"V7",905,17
"8153",1812,"V7",905,17
"8163",1811,"V7",905,17
"8173",1810,"V7",905,17
"8183",1809,"V7",905,17
"8193",1807,"V7",905,17
"8203",1808,"V7",905,17
"8215",1806,"V7",905,17
"8223",1805,"V7",905,17
"8233",1832,"V7",916,11
"8243",1829,"V7",916,11
"8253",1830,"V7",916,11
"8263",1831,"V7",916,11
"8273",1828,"V7",916,11
"8283",1827,"V7",916,11
"8293",1825,"V7",916,11
"8303",1826,"V7",916,11
"8315",1822,"V7",916,11
"8323",1823,"V7",916,11
"8333",1824,"V7",916,11
"8343",1845,"V7",931,15
"8353",1846,"V7",931,15
"8363",1847,"V7",931,15
"8373",1841,"V7",931,15
"8383",1842,"V7",931,15
"8393",1843,"V7",931,15
"8403",1844,"V7",931,15
"8415",1838,"V7",931,15
"8423",1839,"V7",931,15
"8433",1840,"V7",931,15
"8443",1836,"V7",931,15
"8453",1837,"V7",931,15
"8463",1834,"V7",931,15
"8473",1835,"V7",931,15
"8483",1833,"V7",931,15
"8493",1860,"V7",944,13
"8503",1857,"V7",944,13
"8515",1858,"V7",944,13
"8523",1859,"V7",944,13
"8533",1855,"V7",944,13
"8543",1856,"V7",944,13
"8553",1854,"V7",944,13
"8563",1853,"V7",944,13
"8573",1852,"V7",944,13
"8583",1851,"V7",944,13
"8593",1850,"V7",944,13
"8603",1849,"V7",944,13
"8615",1848,"V7",944,13
"8623",1865,"V7",949,5
"8633",1864,"V7",949,5
"8643",1863,"V7",949,5
"8653",1861,"V7",949,5
"8663",1862,"V7",949,5
"8673",1873,"V7",958,9
"8683",1874,"V7",958,9
"8693",1872,"V7",958,9
"8703",1869,"V7",958,9
"8715",1870,"V7",958,9
"8723",1871,"V7",958,9
"8733",1868,"V7",958,9
"8743",1866,"V7",958,9
"8753",1867,"V7",958,9
"8763",1883,"V7",967,9
"8773",1882,"V7",967,9
"8783",1881,"V7",967,9
"8793",1879,"V7",967,9
"8803",1880,"V7",967,9
"8815",1878,"V7",967,9
"8823",1877,"V7",967,9
"8833",1876,"V7",967,9
"8843",1875,"V7",967,9
"8853",1892,"V7",976,9
"8863",1890,"V7",976,9
"8873",1891,"V7",976,9
"8883",1889,"V7",976,9
"8893",1888,"V7",976,9
"8903",1887,"V7",976,9
"8915",1886,"V7",976,9
"8923",1884,"V7",976,9
"8933",1885,"V7",976,9
"8943",1900,"V7",986,10
"8953",1901,"V7",986,10
"8963",1902,"V7",986,10
"8973",1899,"V7",986,10
"8983",1898,"V7",986,10
"8993",1897,"V7",986,10
"9003",1896,"V7",986,10
"9015",1894,"V7",986,10
"9023",1895,"V7",986,10
"9033",1893,"V7",986,10
"9043",1911,"V7",997,11
"9053",1912,"V7",997,11
"9063",1913,"V7",997,11
"9073",1910,"V7",997,11
"9083",1909,"V7",997,11
"9093",1908,"V7",997,11
"9103",1906,"V7",997,11
"9115",1907,"V7",997,11
"9123",1904,"V7",997,11
"9133",1905,"V7",997,11
"9143",1903,"V7",997,11
